item1,item2,correlation
cranly,found,0.21821789023599236
flanders,found,0.3333333333333333
de,found,0.5773502691896257
combray,found,0.21821789023599236
mme,found,0.21821789023599236
françoise,found,0.21821789023599236
swann,found,0.21821789023599236
verdurin,found,0.21821789023599236
odette,found,0.21821789023599236
jacob,found,0.3333333333333333
i’ve,found,0.3333333333333333
kezia,found,0.21821789023599236
blue,fellow,1
love,fellow,0.6546536707079771
heart,fellow,0.6546536707079771
beautiful,fellow,0.74535599249993
death,fellow,0.6546536707079771
dark,fellow,0.6546536707079771
lay,fellow,0.6546536707079771
found,fellow,0.3333333333333333
dear,fellow,0.6546536707079771
day,fellow,0.6546536707079771
sleep,fellow,0.3333333333333333
pale,fellow,0.74535599249993
flowers,fellow,0.6546536707079771
yellow,fellow,0.6546536707079771
play,fellow,0.3333333333333333
soft,fellow,0.3333333333333333
book,fellow,0.6546536707079771
read,fellow,0.6546536707079771
fire,fellow,0.3333333333333333
desire,fellow,0.3333333333333333
run,fellow,0.3333333333333333
slowly,fellow,0.6546536707079771
true,fellow,0.74535599249993
beneath,fellow,0.3333333333333333
lips,fellow,0.74535599249993
grey,fellow,0.6546536707079771
word,fellow,0.6546536707079771
words,fellow,0.6546536707079771
round,fellow,0.6546536707079771
rest,fellow,0.3333333333333333
ah,fellow,0.3333333333333333
sun,fellow,0.6546536707079771
sound,fellow,0.3333333333333333
phrase,fellow,0.3333333333333333
beauty,fellow,0.3333333333333333
standing,fellow,1
speak,fellow,0.6546536707079771
close,fellow,0.74535599249993
cold,fellow,0.3333333333333333
road,fellow,0.3333333333333333
boy,fellow,0.74535599249993
father,fellow,0.74535599249993
told,fellow,0.3333333333333333
looked,fellow,0.3333333333333333
mother,fellow,0.5773502691896257
brought,fellow,0.3333333333333333
paper,fellow,0.3333333333333333
stephen,fellow,0.21821789023599236
boys,fellow,0.5773502691896257
answered,fellow,0.5773502691896257
dedalus,fellow,0.21821789023599236
nice,fellow,0.3333333333333333
hall,fellow,0.74535599249993
ran,fellow,0.74535599249993
sky,fellow,0.3333333333333333
sitting,fellow,0.3333333333333333
waiting,fellow,0.3333333333333333
dinner,fellow,0.3333333333333333
walked,fellow,0.3333333333333333
talking,fellow,0.3333333333333333
top,fellow,0.5773502691896257
thinking,fellow,0.3333333333333333
passed,fellow,0.3333333333333333
pink,fellow,0.3333333333333333
corner,fellow,0.3333333333333333
god,fellow,0.3333333333333333
person,fellow,0.5773502691896257
real,fellow,0.74535599249993
country,fellow,0.3333333333333333
stood,fellow,0.3333333333333333
call,fellow,0.5773502691896257
smiling,fellow,0.5773502691896257
smiled,fellow,0.74535599249993
pleasure,fellow,0.5773502691896257
church,fellow,0.74535599249993
fine,fellow,0.74535599249993
happened,fellow,0.5773502691896257
children,fellow,0.3333333333333333
couldn’t,fellow,0.3333333333333333
suddenly,fellow,0.3333333333333333
girl,fellow,0.3333333333333333
taking,fellow,0.3333333333333333
feeling,fellow,0.5773502691896257
sin,fellow,0.5773502691896257
arm,fellow,0.74535599249993
front,fellow,0.5773502691896257
family,fellow,0.5773502691896257
carriage,fellow,0.3333333333333333
josephine,fellow,0.3333333333333333
idea,fellow,0.5773502691896257
simply,fellow,0.74535599249993
girls,fellow,0.3333333333333333
cranly,fellow,0.21821789023599236
flanders,fellow,0.3333333333333333
combray,fellow,0.21821789023599236
mme,fellow,0.21821789023599236
françoise,fellow,0.21821789023599236
swann,fellow,0.21821789023599236
verdurin,fellow,0.21821789023599236
odette,fellow,0.21821789023599236
jacob,fellow,0.3333333333333333
kezia,fellow,0.21821789023599236
light,hair,0.9999999999999998
days,hair,0.9999999999999998
beautiful,hair,0.4879500364742666
soul,hair,0.9999999999999998
found,hair,0.6546536707079771
sleep,hair,0.6546536707079771
pale,hair,0.4879500364742666
wind,hair,0.9999999999999998
play,hair,0.6546536707079771
soft,hair,0.6546536707079771
fire,hair,0.6546536707079771
desire,hair,0.6546536707079771
run,hair,0.6546536707079771
true,hair,0.4879500364742666
beneath,hair,0.6546536707079771
garden,hair,0.9999999999999998
lips,hair,0.4879500364742666
bed,hair,0.9999999999999998
friends,hair,0.9999999999999998
rest,hair,0.6546536707079771
arms,hair,0.9999999999999998
ah,hair,0.6546536707079771
sound,hair,0.6546536707079771
strange,hair,0.9999999999999998
phrase,hair,0.6546536707079771
beauty,hair,0.6546536707079771
close,hair,0.4879500364742666
cold,hair,0.6546536707079771
coming,hair,0.6546536707079771
warm,hair,0.4879500364742666
mother,hair,0.3779644730092272
boys,hair,0.3779644730092272
sight,hair,0.4879500364742666
body,hair,0.4879500364742666
called,hair,0.4879500364742666
answered,hair,0.3779644730092272
cried,hair,0.4879500364742666
home,hair,0.4879500364742666
caught,hair,0.4879500364742666
water,hair,0.6546536707079771
tea,hair,0.4879500364742666
top,hair,0.3779644730092272
matter,hair,0.4879500364742666
world,hair,0.6546536707079771
don’t,hair,0.2927700218845599
wall,hair,0.6546536707079771
person,hair,0.3779644730092272
memory,hair,0.6546536707079771
child,hair,0.4879500364742666
talk,hair,0.6546536707079771
didn’t,hair,0.2927700218845599
i’m,hair,0.2927700218845599
understand,hair,0.4879500364742666
spoke,hair,0.4879500364742666
call,hair,0.3779644730092272
it’s,hair,0.2927700218845599
fell,hair,0.6546536707079771
letter,hair,0.4879500364742666
that’s,hair,0.3779644730092272
late,hair,0.6546536707079771
chair,hair,0.6546536707079771
smiling,hair,0.3779644730092272
can’t,hair,0.2927700218845599
pleasure,hair,0.3779644730092272
set,hair,0.4879500364742666
silence,hair,0.6546536707079771
happened,hair,0.3779644730092272
couldn’t,hair,0.21821789023599236
feeling,hair,0.3779644730092272
sin,hair,0.3779644730092272
front,hair,0.3779644730092272
saint,hair,0.3779644730092272
family,hair,0.3779644730092272
times,hair,0.4879500364742666
appeared,hair,0.4879500364742666
aunt,hair,0.4879500364742666
josephine,hair,0.21821789023599236
smile,hair,0.4879500364742666
idea,hair,0.3779644730092272
form,hair,0.4879500364742666
sense,hair,0.4879500364742666
afternoon,hair,0.6546536707079771
flanders,hair,0.21821789023599236
de,hair,0.3779644730092272
jacob,hair,0.21821789023599236
i’ve,hair,0.21821789023599236
blue,dear,0.6546536707079771
heart,dear,0.9999999999999998
beautiful,dear,0.4879500364742666
death,dear,0.9999999999999998
found,dear,0.6546536707079771
fellow,dear,0.6546536707079771
day,dear,0.9999999999999998
pale,dear,0.4879500364742666
play,dear,0.6546536707079771
book,dear,0.9999999999999998
read,dear,0.9999999999999998
fire,dear,0.6546536707079771
desire,dear,0.6546536707079771
run,dear,0.6546536707079771
true,dear,0.4879500364742666
lips,dear,0.4879500364742666
word,dear,0.9999999999999998
words,dear,0.9999999999999998
round,dear,0.9999999999999998
rest,dear,0.6546536707079771
sun,dear,0.9999999999999998
sound,dear,0.6546536707079771
beauty,dear,0.6546536707079771
standing,dear,0.6546536707079771
speak,dear,0.9999999999999998
close,dear,0.4879500364742666
cold,dear,0.6546536707079771
road,dear,0.6546536707079771
boy,dear,0.4879500364742666
father,dear,0.4879500364742666
told,dear,0.6546536707079771
warm,dear,0.4879500364742666
mother,dear,0.3779644730092272
boys,dear,0.3779644730092272
sight,dear,0.4879500364742666
called,dear,0.4879500364742666
answered,dear,0.3779644730092272
nice,dear,0.6546536707079771
hall,dear,0.4879500364742666
cried,dear,0.4879500364742666
home,dear,0.4879500364742666
ran,dear,0.4879500364742666
waiting,dear,0.6546536707079771
dinner,dear,0.6546536707079771
walked,dear,0.6546536707079771
top,dear,0.3779644730092272
thinking,dear,0.6546536707079771
passed,dear,0.6546536707079771
don’t,dear,0.2927700218845599
god,dear,0.6546536707079771
person,dear,0.3779644730092272
real,dear,0.4879500364742666
stood,dear,0.6546536707079771
didn’t,dear,0.2927700218845599
i’m,dear,0.2927700218845599
spoke,dear,0.4879500364742666
call,dear,0.3779644730092272
it’s,dear,0.2927700218845599
letter,dear,0.4879500364742666
smiling,dear,0.3779644730092272
smiled,dear,0.4879500364742666
can’t,dear,0.2927700218845599
pleasure,dear,0.3779644730092272
set,dear,0.4879500364742666
church,dear,0.4879500364742666
fine,dear,0.4879500364742666
happened,dear,0.3779644730092272
children,dear,0.6546536707079771
couldn’t,dear,0.21821789023599236
girl,dear,0.6546536707079771
feeling,dear,0.3779644730092272
sin,dear,0.3779644730092272
arm,dear,0.4879500364742666
front,dear,0.3779644730092272
saint,dear,0.3779644730092272
family,dear,0.3779644730092272
carriage,dear,0.6546536707079771
josephine,dear,0.21821789023599236
idea,dear,0.3779644730092272
simply,dear,0.4879500364742666
sense,dear,0.4879500364742666
flanders,dear,0.21821789023599236
de,dear,0.3779644730092272
jacob,dear,0.21821789023599236
i’ve,dear,0.21821789023599236
blue,day,0.6546536707079771
heart,day,0.9999999999999998
beautiful,day,0.4879500364742666
death,day,0.9999999999999998
found,day,0.6546536707079771
fellow,day,0.6546536707079771
dear,day,0.9999999999999998
pale,day,0.4879500364742666
play,day,0.6546536707079771
book,day,0.9999999999999998
read,day,0.9999999999999998
fire,day,0.6546536707079771
desire,day,0.6546536707079771
run,day,0.6546536707079771
true,day,0.4879500364742666
lips,day,0.4879500364742666
word,day,0.9999999999999998
words,day,0.9999999999999998
round,day,0.9999999999999998
rest,day,0.6546536707079771
sun,day,0.9999999999999998
sound,day,0.6546536707079771
beauty,day,0.6546536707079771
standing,day,0.6546536707079771
speak,day,0.9999999999999998
close,day,0.4879500364742666
cold,day,0.6546536707079771
road,day,0.6546536707079771
boy,day,0.4879500364742666
father,day,0.4879500364742666
told,day,0.6546536707079771
warm,day,0.4879500364742666
mother,day,0.3779644730092272
boys,day,0.3779644730092272
sight,day,0.4879500364742666
called,day,0.4879500364742666
answered,day,0.3779644730092272
nice,day,0.6546536707079771
hall,day,0.4879500364742666
cried,day,0.4879500364742666
home,day,0.4879500364742666
ran,day,0.4879500364742666
waiting,day,0.6546536707079771
dinner,day,0.6546536707079771
walked,day,0.6546536707079771
top,day,0.3779644730092272
thinking,day,0.6546536707079771
passed,day,0.6546536707079771
don’t,day,0.2927700218845599
god,day,0.6546536707079771
person,day,0.3779644730092272
real,day,0.4879500364742666
stood,day,0.6546536707079771
didn’t,day,0.2927700218845599
i’m,day,0.2927700218845599
spoke,day,0.4879500364742666
call,day,0.3779644730092272
it’s,day,0.2927700218845599
letter,day,0.4879500364742666
smiling,day,0.3779644730092272
smiled,day,0.4879500364742666
can’t,day,0.2927700218845599
pleasure,day,0.3779644730092272
set,day,0.4879500364742666
church,day,0.4879500364742666
fine,day,0.4879500364742666
happened,day,0.3779644730092272
children,day,0.6546536707079771
couldn’t,day,0.21821789023599236
girl,day,0.6546536707079771
feeling,day,0.3779644730092272
sin,day,0.3779644730092272
arm,day,0.4879500364742666
front,day,0.3779644730092272
saint,day,0.3779644730092272
family,day,0.3779644730092272
carriage,day,0.6546536707079771
josephine,day,0.21821789023599236
idea,day,0.3779644730092272
simply,day,0.4879500364742666
sense,day,0.4879500364742666
flanders,day,0.21821789023599236
de,day,0.3779644730092272
jacob,day,0.21821789023599236
i’ve,day,0.21821789023599236
blue,sleep,0.3333333333333333
love,sleep,0.6546536707079771
light,sleep,0.6546536707079771
days,sleep,0.6546536707079771
beautiful,sleep,0.74535599249993
soul,sleep,0.6546536707079771
dark,sleep,0.6546536707079771
lay,sleep,0.6546536707079771
found,sleep,0.3333333333333333
fellow,sleep,0.3333333333333333
hair,sleep,0.6546536707079771
pale,sleep,0.74535599249993
flowers,sleep,0.6546536707079771
yellow,sleep,0.6546536707079771
wind,sleep,0.6546536707079771
play,sleep,0.3333333333333333
soft,sleep,1
fire,sleep,0.3333333333333333
desire,sleep,0.3333333333333333
run,sleep,0.3333333333333333
slowly,sleep,0.6546536707079771
true,sleep,0.74535599249993
beneath,sleep,1
garden,sleep,0.6546536707079771
lips,sleep,0.74535599249993
bed,sleep,0.6546536707079771
grey,sleep,0.6546536707079771
friends,sleep,0.6546536707079771
rest,sleep,0.3333333333333333
arms,sleep,0.6546536707079771
ah,sleep,1
sound,sleep,0.3333333333333333
strange,sleep,0.6546536707079771
phrase,sleep,1
beauty,sleep,0.3333333333333333
standing,sleep,0.3333333333333333
close,sleep,0.74535599249993
cold,sleep,0.3333333333333333
coming,sleep,0.3333333333333333
looked,sleep,0.3333333333333333
mother,sleep,0.5773502691896257
brought,sleep,0.3333333333333333
paper,sleep,0.3333333333333333
stephen,sleep,0.21821789023599236
boys,sleep,0.5773502691896257
body,sleep,0.74535599249993
answered,sleep,0.5773502691896257
dedalus,sleep,0.21821789023599236
caught,sleep,0.74535599249993
sky,sleep,0.3333333333333333
water,sleep,0.3333333333333333
sitting,sleep,0.3333333333333333
tea,sleep,0.74535599249993
talking,sleep,0.3333333333333333
top,sleep,0.5773502691896257
matter,sleep,0.74535599249993
pink,sleep,0.3333333333333333
world,sleep,0.3333333333333333
corner,sleep,0.3333333333333333
wall,sleep,0.3333333333333333
person,sleep,0.5773502691896257
memory,sleep,0.3333333333333333
child,sleep,0.74535599249993
country,sleep,0.3333333333333333
talk,sleep,0.3333333333333333
understand,sleep,0.74535599249993
call,sleep,0.5773502691896257
fell,sleep,0.3333333333333333
late,sleep,0.3333333333333333
chair,sleep,0.3333333333333333
smiling,sleep,0.5773502691896257
pleasure,sleep,0.5773502691896257
silence,sleep,0.3333333333333333
happened,sleep,0.5773502691896257
couldn’t,sleep,0.3333333333333333
suddenly,sleep,0.3333333333333333
taking,sleep,0.3333333333333333
feeling,sleep,0.5773502691896257
sin,sleep,0.5773502691896257
front,sleep,0.5773502691896257
family,sleep,0.5773502691896257
times,sleep,0.74535599249993
appeared,sleep,0.74535599249993
aunt,sleep,0.74535599249993
josephine,sleep,0.3333333333333333
smile,sleep,0.74535599249993
idea,sleep,0.5773502691896257
form,sleep,0.74535599249993
girls,sleep,0.3333333333333333
afternoon,sleep,0.3333333333333333
cranly,sleep,0.21821789023599236
flanders,sleep,0.3333333333333333
combray,sleep,0.21821789023599236
mme,sleep,0.21821789023599236
françoise,sleep,0.21821789023599236
swann,sleep,0.21821789023599236
verdurin,sleep,0.21821789023599236
odette,sleep,0.21821789023599236
jacob,sleep,0.3333333333333333
kezia,sleep,0.21821789023599236
blue,pale,0.74535599249993
love,pale,0.4879500364742666
light,pale,0.4879500364742666
days,pale,0.4879500364742666
heart,pale,0.4879500364742666
beautiful,pale,1
soul,pale,0.4879500364742666
death,pale,0.4879500364742666
dark,pale,0.4879500364742666
lay,pale,0.4879500364742666
found,pale,0.74535599249993
fellow,pale,0.74535599249993
hair,pale,0.4879500364742666
dear,pale,0.4879500364742666
day,pale,0.4879500364742666
sleep,pale,0.74535599249993
flowers,pale,0.4879500364742666
yellow,pale,0.4879500364742666
wind,pale,0.4879500364742666
play,pale,0.74535599249993
soft,pale,0.74535599249993
book,pale,0.4879500364742666
read,pale,0.4879500364742666
fire,pale,0.74535599249993
desire,pale,0.74535599249993
run,pale,0.74535599249993
slowly,pale,0.4879500364742666
true,pale,1
beneath,pale,0.74535599249993
garden,pale,0.4879500364742666
lips,pale,1
bed,pale,0.4879500364742666
grey,pale,0.4879500364742666
word,pale,0.4879500364742666
friends,pale,0.4879500364742666
words,pale,0.4879500364742666
round,pale,0.4879500364742666
rest,pale,0.74535599249993
arms,pale,0.4879500364742666
ah,pale,0.74535599249993
sun,pale,0.4879500364742666
sound,pale,0.74535599249993
strange,pale,0.4879500364742666
